Time,Lat,Lon,Alt,Roll,Pitch,Yaw
1741112966.9844518,-35.3601821,149.161698,683.67,0.6325870752334595,0.11485852301120758,-1.749971866607666
1741112967.084595,-35.3601896,149.1616361,684.32,0.5173173546791077,0.10833827406167984,-1.689235806465149
1741112967.184727,-35.3601896,149.1616361,684.32,0.5173173546791077,0.10833827406167984,-1.689235806465149
1741112967.284896,-35.3601896,149.1616361,684.32,0.5173173546791077,0.10833827406167984,-1.689235806465149
1741112967.385132,-35.3601949,149.1615696,685.0,0.38452163338661194,0.08266273885965347,-1.6443161964416504
1741112967.4853835,-35.3601949,149.1615696,685.0,0.38452163338661194,0.08266273885965347,-1.6443161964416504
1741112967.5855262,-35.360198,149.1615089,685.48,0.27016833424568176,0.048136379569768906,-1.6152435541152954
1741112967.6856577,-35.360198,149.1615089,685.48,0.27016833424568176,0.048136379569768906,-1.6152435541152954
1741112967.7858312,-35.360198,149.1615089,685.48,0.27016833424568176,0.048136379569768906,-1.6152435541152954
1741112967.885942,-35.3602002,149.1614443,685.79,0.1663026511669159,0.007622627541422844,-1.592484712600708
1741112967.9861689,-35.3602002,149.1614443,685.79,0.1663026511669159,0.007622627541422844,-1.592484712600708
1741112968.0863101,-35.3602014,149.1613854,685.86,0.09144569933414459,-0.025298479944467545,-1.5774891376495361
1741112968.186485,-35.3602014,149.1613854,685.86,0.09144569933414459,-0.025298479944467545,-1.5774891376495361
1741112968.2866316,-35.3602014,149.1613854,685.86,0.09144569933414459,-0.025298479944467545,-1.5774891376495361
1741112968.3867629,-35.3602023,149.1613222,685.74,0.030497394502162933,-0.050009556114673615,-1.5668213367462158
1741112968.4868834,-35.3602023,149.1613222,685.74,0.030497394502162933,-0.050009556114673615,-1.5668213367462158
1741112968.5869896,-35.3602027,149.1612643,685.51,-0.011277224868535995,-0.05916956439614296,-1.5617889165878296
1741112968.6871128,-35.3602027,149.1612643,685.51,-0.011277224868535995,-0.05916956439614296,-1.5617889165878296
1741112968.7872298,-35.3602027,149.1612643,685.51,-0.011277224868535995,-0.05916956439614296,-1.5617889165878296
1741112968.8873453,-35.3602031,149.1612016,685.21,-0.04489445313811302,-0.05537670850753784,-1.5611207485198975
1741112968.9874725,-35.3602031,149.1612016,685.21,-0.04489445313811302,-0.05537670850753784,-1.5611207485198975
1741112969.087565,-35.3602035,149.1611437,684.95,-0.06790806353092194,-0.04391878843307495,-1.564137578010559
1741112969.1876795,-35.3602035,149.1611437,684.95,-0.06790806353092194,-0.04391878843307495,-1.564137578010559
1741112969.2877996,-35.3602035,149.1611437,684.95,-0.06790806353092194,-0.04391878843307495,-1.564137578010559
1741112969.3879,-35.3602041,149.1610807,684.74,-0.08591335266828537,-0.029850022867321968,-1.5701168775558472
1741112969.4880295,-35.3602041,149.1610807,684.74,-0.08591335266828537,-0.029850022867321968,-1.5701168775558472
1741112969.5881488,-35.360205,149.1610224,684.61,-0.09712791442871094,-0.020616549998521805,-1.5770025253295898
1741112969.6882768,-35.360205,149.1610224,684.61,-0.09712791442871094,-0.020616549998521805,-1.5770025253295898
1741112969.7884197,-35.360205,149.1610224,684.61,-0.09712791442871094,-0.020616549998521805,-1.5770025253295898
1741112969.888664,-35.3602064,149.1609591,684.53,-0.10400570183992386,-0.017125315964221954,-1.584982991218567
1741112969.9889042,-35.3602064,149.1609591,684.53,-0.10400570183992386,-0.017125315964221954,-1.584982991218567
1741112970.0890272,-35.3602081,149.1609006,684.47,-0.10582447797060013,-0.018988963216543198,-1.59237802028656
1741112970.1891477,-35.3602081,149.1609006,684.47,-0.10582447797060013,-0.018988963216543198,-1.59237802028656
1741112970.289262,-35.3602081,149.1609006,684.47,-0.10582447797060013,-0.018988963216543198,-1.59237802028656
1741112970.3894477,-35.3602102,149.1608372,684.38,-0.10410869866609573,-0.023528868332505226,-1.600322961807251
1741112970.4895957,-35.3602102,149.1608372,684.38,-0.10410869866609573,-0.023528868332505226,-1.600322961807251
1741112970.589745,-35.3602126,149.1607786,684.28,-0.10051805526018143,-0.0268123596906662,-1.6077269315719604
1741112970.6900012,-35.3602126,149.1607786,684.28,-0.10051805526018143,-0.0268123596906662,-1.6077269315719604
1741112970.7901492,-35.3602126,149.1607786,684.28,-0.10051805526018143,-0.0268123596906662,-1.6077269315719604
1741112970.890275,-35.3602155,149.160715,684.16,-0.09584688395261765,-0.0269978865981102,-1.6158156394958496
1741112970.9903815,-35.3602155,149.160715,684.16,-0.09584688395261765,-0.0269978865981102,-1.6158156394958496
1741112971.0905411,-35.3602185,149.1606562,684.05,-0.0912744328379631,-0.02388247288763523,-1.62321138381958
1741112971.1906571,-35.3602185,149.1606562,684.05,-0.0912744328379631,-0.02388247288763523,-1.62321138381958
1741112971.2907972,-35.3602185,149.1606562,684.05,-0.0912744328379631,-0.02388247288763523,-1.62321138381958
1741112971.3910675,-35.3602222,149.1605922,683.96,-0.08620674163103104,-0.018659695982933044,-1.6308515071868896
1741112971.4912112,-35.3602222,149.1605922,683.96,-0.08620674163103104,-0.018659695982933044,-1.6308515071868896
1741112971.591331,-35.360226,149.1605331,683.9,-0.08144574612379074,-0.01392307784408331,-1.637250542640686
1741112971.6914446,-35.360226,149.1605331,683.9,-0.08144574612379074,-0.01392307784408331,-1.637250542640686
1741112971.7915325,-35.360226,149.1605331,683.9,-0.08144574612379074,-0.01392307784408331,-1.637250542640686
1741112971.8917468,-35.3602304,149.1604689,683.85,-0.07621727138757706,-0.010482890531420708,-1.6435470581054688
1741112971.9921277,-35.3602304,149.1604689,683.85,-0.07621727138757706,-0.010482890531420708,-1.6435470581054688
1741112972.0922751,-35.3602347,149.1604095,683.83,-0.07182516157627106,-0.009458590298891068,-1.6488054990768433
1741112972.1925185,-35.3602347,149.1604095,683.83,-0.07182516157627106,-0.009458590298891068,-1.6488054990768433
1741112972.2927709,-35.3602347,149.1604095,683.83,-0.07182516157627106,-0.009458590298891068,-1.6488054990768433
1741112972.3929036,-35.3602347,149.1604095,683.83,-0.06729859113693237,-0.009939300827682018,-1.6538722515106201
1741112972.493139,-35.3602347,149.1604095,683.83,-0.06729859113693237,-0.009939300827682018,-1.6538722515106201
1741112972.5932825,-35.3602347,149.1604095,683.83,-0.06329335272312164,-0.010662195272743702,-1.658074975013733
1741112972.693412,-35.3602466,149.1602609,683.79,-0.06329335272312164,-0.010662195272743702,-1.658074975013733
1741112972.7935708,-35.3602466,149.1602609,683.79,-0.06329335272312164,-0.010662195272743702,-1.658074975013733
1741112972.893813,-35.3602466,149.1602609,683.79,-0.05927456170320511,-0.010779201053082943,-1.6622189283370972
1741112972.9939997,-35.3602466,149.1602609,683.79,-0.05927456170320511,-0.010779201053082943,-1.6622189283370972
1741112973.0941505,-35.3602466,149.1602609,683.79,-0.05602032691240311,-0.00998069066554308,-1.6658985614776611
1741112973.1943152,-35.3602574,149.1601368,683.75,-0.05602032691240311,-0.00998069066554308,-1.6658985614776611
1741112973.2944784,-35.3602574,149.1601368,683.75,-0.05602032691240311,-0.00998069066554308,-1.6658985614776611
1741112973.3947222,-35.3602574,149.1601368,683.75,-0.05300718918442726,-0.008266547694802284,-1.6695080995559692
1741112973.4949627,-35.3602574,149.1601368,683.75,-0.05300718918442726,-0.008266547694802284,-1.6695080995559692
1741112973.595106,-35.3602574,149.1601368,683.75,-0.05061998590826988,-0.006390428636223078,-1.6724251508712769
1741112973.69525,-35.3602689,149.1600123,683.73,-0.05061998590826988,-0.006390428636223078,-1.6724251508712769
1741112973.7954965,-35.3602689,149.1600123,683.73,-0.05061998590826988,-0.006390428636223078,-1.6724251508712769
1741112973.8956351,-35.3602689,149.1600123,683.73,-0.04812169447541237,-0.004893356002867222,-1.6753339767456055
1741112973.9957743,-35.3602689,149.1600123,683.73,-0.04812169447541237,-0.004893356002867222,-1.6753339767456055
1741112974.0958886,-35.3602689,149.1600123,683.73,-0.046147093176841736,-0.004287129733711481,-1.677858591079712
1741112974.1960115,-35.360281,149.1598877,683.74,-0.046147093176841736,-0.004287129733711481,-1.677858591079712
1741112974.2961307,-35.360281,149.1598877,683.74,-0.046147093176841736,-0.004287129733711481,-1.677858591079712
1741112974.396253,-35.360281,149.1598877,683.74,-0.04439790919423103,-0.004186365287750959,-1.6803700923919678
1741112974.4963715,-35.360281,149.1598877,683.74,-0.04439790919423103,-0.004186365287750959,-1.6803700923919678
1741112974.596623,-35.360281,149.1598877,683.74,-0.042829547077417374,-0.004320107866078615,-1.6824798583984375
1741112974.6967666,-35.3602937,149.159763,683.75,-0.042829547077417374,-0.004320107866078615,-1.6824798583984375
1741112974.7968771,-35.3602937,149.159763,683.75,-0.042829547077417374,-0.004320107866078615,-1.6824798583984375
1741112974.8969944,-35.3602937,149.159763,683.75,-0.04104207456111908,-0.004174308851361275,-1.6846058368682861
1741112974.9971976,-35.3602937,149.159763,683.75,-0.04104207456111908,-0.004174308851361275,-1.6846058368682861
1741112975.0974429,-35.3603041,149.1596631,683.75,-0.03950130194425583,-0.003549969056621194,-1.686389684677124
1741112975.1976285,-35.3603041,149.1596631,683.75,-0.03950130194425583,-0.003549969056621194,-1.686389684677124
1741112975.297876,-35.3603041,149.1596631,683.75,-0.03950130194425583,-0.003549969056621194,-1.686389684677124
1741112975.3979518,-35.360311,149.1595982,683.76,-0.03819209337234497,-0.002703166101127863,-1.6880576610565186
1741112975.498076,-35.360311,149.1595982,683.76,-0.03819209337234497,-0.002703166101127863,-1.6880576610565186
1741112975.5982046,-35.3603174,149.1595382,683.77,-0.03708039969205856,-0.0021284797694534063,-1.6895040273666382
1741112975.698325,-35.3603174,149.1595382,683.77,-0.03708039969205856,-0.0021284797694534063,-1.6895040273666382
1741112975.7984412,-35.3603174,149.1595382,683.77,-0.03708039969205856,-0.0021284797694534063,-1.6895040273666382
1741112975.8985646,-35.3603245,149.1594732,683.79,-0.03590121492743492,-0.0018584580393508077,-1.6909799575805664
1741112975.9987195,-35.3603245,149.1594732,683.79,-0.03590121492743492,-0.0018584580393508077,-1.6909799575805664
1741112976.098829,-35.3603311,149.1594133,683.81,-0.034811459481716156,-0.0017521268455311656,-1.692215085029602
1741112976.1989672,-35.3603311,149.1594133,683.81,-0.034811459481716156,-0.0017521268455311656,-1.692215085029602
1741112976.2990878,-35.3603311,149.1594133,683.81,-0.034811459481716156,-0.0017521268455311656,-1.692215085029602
1741112976.3992245,-35.3603383,149.1593483,683.83,-0.033873990178108215,-0.0018201468046754599,-1.6934894323349
1741112976.499369,-35.3603383,149.1593483,683.83,-0.033873990178108215,-0.0018201468046754599,-1.6934894323349
1741112976.5995104,-35.3603449,149.1592883,683.85,-0.03338959068059921,-0.0018233961891382933,-1.6946138143539429
1741112976.6996543,-35.3603449,149.1592883,683.85,-0.03338959068059921,-0.0018233961891382933,-1.6946138143539429
1741112976.7997627,-35.3603449,149.1592883,683.85,-0.03338959068059921,-0.0018233961891382933,-1.6946138143539429
1741112976.8998961,-35.3603523,149.1592233,683.87,-0.032926008105278015,-0.002056423807516694,-1.6957217454910278
1741112977.0000093,-35.3603523,149.1592233,683.87,-0.032926008105278015,-0.002056423807516694,-1.6957217454910278
1741112977.1001172,-35.3603591,149.1591633,683.89,-0.03229815512895584,-0.0022877261508256197,-1.696727991104126
1741112977.2002409,-35.3603591,149.1591633,683.89,-0.03229815512895584,-0.0022877261508256197,-1.696727991104126
1741112977.300389,-35.3603591,149.1591633,683.89,-0.03229815512895584,-0.0022877261508256197,-1.696727991104126
1741112977.400626,-35.3603665,149.1590984,683.91,-0.031517624855041504,-0.00225654779933393,-1.6977459192276
1741112977.5009046,-35.3603665,149.1590984,683.91,-0.031517624855041504,-0.00225654779933393,-1.6977459192276
1741112977.6011496,-35.3603734,149.1590384,683.93,-0.030809031799435616,-0.0022035224828869104,-1.6985987424850464
1741112977.7013924,-35.3603734,149.1590384,683.93,-0.030809031799435616,-0.0022035224828869104,-1.6985987424850464
1741112977.8016472,-35.3603734,149.1590384,683.93,-0.030809031799435616,-0.0022035224828869104,-1.6985987424850464
1741112977.901778,-35.3603809,149.1589734,683.95,-0.030119506642222404,-0.0022464999929070473,-1.6994301080703735
1741112978.0018873,-35.3603809,149.1589734,683.95,-0.030119506642222404,-0.0022464999929070473,-1.6994301080703735
1741112978.1019979,-35.3603879,149.1589135,683.96,-0.029489388689398766,-0.0020736055448651314,-1.7001371383666992
1741112978.2021117,-35.3603879,149.1589135,683.96,-0.029489388689398766,-0.0020736055448651314,-1.7001371383666992
1741112978.3022394,-35.3603879,149.1589135,683.96,-0.029489388689398766,-0.0020736055448651314,-1.7001371383666992
1741112978.4023564,-35.3603955,149.1588485,683.98,-0.02877930924296379,-0.001975810853764415,-1.7008451223373413
1741112978.5024898,-35.3603955,149.1588485,683.98,-0.02877930924296379,-0.001975810853764415,-1.7008451223373413
1741112978.6026175,-35.3604026,149.1587886,684.0,-0.02807965874671936,-0.002120440360158682,-1.7014127969741821
1741112978.702735,-35.3604026,149.1587886,684.0,-0.02807965874671936,-0.002120440360158682,-1.7014127969741821
1741112978.8028507,-35.3604026,149.1587886,684.0,-0.02807965874671936,-0.002120440360158682,-1.7014127969741821
1741112978.9029636,-35.3604102,149.1587237,684.02,-0.027270331978797913,-0.0023790046107023954,-1.7019528150558472
1741112979.0032153,-35.3604102,149.1587237,684.02,-0.027270331978797913,-0.0023790046107023954,-1.7019528150558472
1741112979.1033273,-35.3604173,149.1586638,684.04,-0.02651119977235794,-0.002621459076181054,-1.7023797035217285
1741112979.2035475,-35.3604173,149.1586638,684.04,-0.02651119977235794,-0.002621459076181054,-1.7023797035217285
1741112979.3036928,-35.3604173,149.1586638,684.04,-0.02651119977235794,-0.002621459076181054,-1.7023797035217285
1741112979.403821,-35.360425,149.1585989,684.05,-0.02588498219847679,-0.0026419253554195166,-1.7027060985565186
1741112979.5039592,-35.360425,149.1585989,684.05,-0.02588498219847679,-0.0026419253554195166,-1.7027060985565186
1741112979.6041844,-35.3604322,149.158539,684.07,-0.02561604604125023,-0.0025594562757760286,-1.7028597593307495
1741112979.7043374,-35.3604322,149.158539,684.07,-0.02561604604125023,-0.0025594562757760286,-1.7028597593307495
1741112979.8046,-35.3604322,149.158539,684.07,-0.02561604604125023,-0.0025594562757760286,-1.7028597593307495
1741112979.9047515,-35.3604399,149.1584742,684.08,-0.025382639840245247,-0.0025370195508003235,-1.7030563354492188
1741112980.004899,-35.3604399,149.1584742,684.08,-0.025382639840245247,-0.0025370195508003235,-1.7030563354492188
1741112980.1050968,-35.360447,149.1584144,684.1,-0.025250274688005447,-0.0028043778147548437,-1.7032434940338135
1741112980.2052448,-35.360447,149.1584144,684.1,-0.025250274688005447,-0.0028043778147548437,-1.7032434940338135
1741112980.3053586,-35.360447,149.1584144,684.1,-0.025250274688005447,-0.0028043778147548437,-1.7032434940338135
1741112980.4055643,-35.3604548,149.1583496,684.11,-0.025171354413032532,-0.0034555213060230017,-1.7033926248550415
1741112980.505808,-35.3604548,149.1583496,684.11,-0.025171354413032532,-0.0034555213060230017,-1.7033926248550415
1741112980.606078,-35.3604619,149.1582897,684.13,-0.025077616795897484,-0.003903161035850644,-1.7035181522369385
1741112980.7062259,-35.3604619,149.1582897,684.13,-0.025077616795897484,-0.003903161035850644,-1.7035181522369385
1741112980.8063765,-35.3604619,149.1582897,684.13,-0.025077616795897484,-0.003903161035850644,-1.7035181522369385
1741112980.9066172,-35.3604697,149.1582249,684.13,-0.024925680831074715,-0.0039017884992063046,-1.7036818265914917
1741112981.0067642,-35.3604697,149.1582249,684.13,-0.024925680831074715,-0.0039017884992063046,-1.7036818265914917
1741112981.1068954,-35.3604768,149.1581652,684.14,-0.02494378760457039,-0.0035693764220923185,-1.7039101123809814
1741112981.207027,-35.3604768,149.1581652,684.14,-0.02494378760457039,-0.0035693764220923185,-1.7039101123809814
1741112981.307148,-35.3604768,149.1581652,684.14,-0.02494378760457039,-0.0035693764220923185,-1.7039101123809814
1741112981.4072685,-35.3604846,149.1581004,684.15,-0.025079192593693733,-0.003144143847748637,-1.7042704820632935
1741112981.5075054,-35.3604846,149.1581004,684.15,-0.025079192593693733,-0.003144143847748637,-1.7042704820632935
1741112981.6076694,-35.3604918,149.1580407,684.17,-0.025068962946534157,-0.002863351721316576,-1.704578161239624
1741112981.707917,-35.3604918,149.1580407,684.17,-0.025068962946534157,-0.002863351721316576,-1.704578161239624
1741112981.8080633,-35.3604918,149.1580407,684.17,-0.025068962946534157,-0.002863351721316576,-1.704578161239624
1741112981.9081593,-35.3604996,149.1579759,684.18,-0.024974841624498367,-0.0030384440906345844,-1.7046386003494263
1741112982.0082674,-35.3604996,149.1579759,684.18,-0.024974841624498367,-0.0030384440906345844,-1.7046386003494263
1741112982.1084108,-35.3605068,149.1579162,684.2,-0.02479786053299904,-0.003674263134598732,-1.7046303749084473
1741112982.2085347,-35.3605068,149.1579162,684.2,-0.02479786053299904,-0.003674263134598732,-1.7046303749084473
1741112982.3086493,-35.3605068,149.1579162,684.2,-0.02479786053299904,-0.003674263134598732,-1.7046303749084473
1741112982.408947,-35.3605146,149.1578516,684.21,-0.024623068049550056,-0.004441798664629459,-1.7048208713531494
1741112982.509079,-35.3605146,149.1578516,684.21,-0.024623068049550056,-0.004441798664629459,-1.7048208713531494
1741112982.6091926,-35.3605218,149.1577919,684.22,-0.04301953315734863,-0.0048803482204675674,-1.7041782140731812
1741112982.709458,-35.3605218,149.1577919,684.22,-0.04301953315734863,-0.0048803482204675674,-1.7041782140731812
1741112982.8096232,-35.3605298,149.1577272,684.21,-0.16551603376865387,-0.004319821484386921,-1.7002055644989014
1741112982.9098527,-35.3605298,149.1577272,684.21,-0.16551603376865387,-0.004319821484386921,-1.7002055644989014
1741112983.0101252,-35.3605298,149.1577272,684.21,-0.16551603376865387,-0.004319821484386921,-1.7002055644989014
1741112983.110267,-35.3605378,149.1576677,684.19,-0.32616981863975525,-0.00444035092368722,-1.7062525749206543
1741112983.210521,-35.3605378,149.1576677,684.19,-0.32616981863975525,-0.00444035092368722,-1.7062525749206543
1741112983.3106844,-35.3605476,149.1576036,684.13,-0.5188561677932739,-0.009743566624820232,-1.7322746515274048
1741112983.4108088,-35.3605476,149.1576036,684.13,-0.5188561677932739,-0.009743566624820232,-1.7322746515274048
1741112983.510946,-35.3605476,149.1576036,684.13,-0.5188561677932739,-0.009743566624820232,-1.7322746515274048
1741112983.6110702,-35.3605585,149.1575447,683.97,-0.7032665014266968,-0.018959563225507736,-1.7748926877975464
1741112983.7112062,-35.3605585,149.1575447,683.97,-0.7032665014266968,-0.018959563225507736,-1.7748926877975464
1741112983.8113256,-35.3605733,149.1574815,683.69,-0.867378830909729,-0.03109409660100937,-1.848960518836975
1741112983.9114575,-35.3605733,149.1574815,683.69,-0.867378830909729,-0.03109409660100937,-1.848960518836975
1741112984.0116253,-35.3605733,149.1574815,683.69,-0.867378830909729,-0.03109409660100937,-1.848960518836975
1741112984.1118486,-35.360591,149.1574239,683.32,-0.9635315537452698,-0.03907325118780136,-1.9524258375167847
1741112984.2122533,-35.360591,149.1574239,683.32,-0.9635315537452698,-0.03907325118780136,-1.9524258375167847
1741112984.3123822,-35.3606163,149.1573635,682.87,-1.015573501586914,-0.034228600561618805,-2.1079890727996826
1741112984.4125,-35.3606163,149.1573635,682.87,-1.015573501586914,-0.034228600561618805,-2.1079890727996826
1741112984.5126064,-35.3606163,149.1573635,682.87,-1.015573501586914,-0.034228600561618805,-2.1079890727996826
1741112984.6127398,-35.3606473,149.1573115,682.5,-1.0305284261703491,-0.011346674524247646,-2.2892987728118896
1741112984.7128892,-35.3606473,149.1573115,682.5,-1.0305284261703491,-0.011346674524247646,-2.2892987728118896
1741112984.8130658,-35.3606901,149.157263,682.3,-1.0233606100082397,0.03231343254446983,-2.5133485794067383
1741112984.9131591,-35.3606901,149.157263,682.3,-1.0233606100082397,0.03231343254446983,-2.5133485794067383
1741112985.0133123,-35.3606901,149.157263,682.3,-1.0233606100082397,0.03231343254446983,-2.5133485794067383
1741112985.1134534,-35.3607374,149.1572291,682.39,-0.9958029985427856,0.08346638828516006,-2.7254059314727783
1741112985.2135828,-35.3607374,149.1572291,682.39,-0.9958029985427856,0.08346638828516006,-2.7254059314727783
1741112985.3137016,-35.3607942,149.1572064,682.88,-0.9290176033973694,0.1410929411649704,-2.9338228702545166
1741112985.4139283,-35.3607942,149.1572064,682.88,-0.9290176033973694,0.1410929411649704,-2.9338228702545166
1741112985.5140646,-35.3607942,149.1572064,682.88,-0.9290176033973694,0.1410929411649704,-2.9338228702545166
1741112985.614187,-35.3608485,149.157198,683.7,-0.8281411528587341,0.18618735671043396,-3.083784580230713
1741112985.7143056,-35.3608485,149.157198,683.7,-0.8281411528587341,0.18618735671043396,-3.083784580230713
1741112985.8143988,-35.3609067,149.1571991,684.88,-0.6910577416419983,0.20892059803009033,3.094944715499878
1741112985.9145,-35.3609067,149.1571991,684.88,-0.6910577416419983,0.20892059803009033,3.094944715499878
1741112986.014618,-35.3609067,149.1571991,684.88,-0.6910577416419983,0.20892059803009033,3.094944715499878
1741112986.114745,-35.3609586,149.1572055,686.05,-0.5455273985862732,0.19475822150707245,3.0430920124053955
1741112986.2150073,-35.3609586,149.1572055,686.05,-0.5455273985862732,0.19475822150707245,3.0430920124053955
1741112986.3152978,-35.3610128,149.157215,687.17,-0.3734548091888428,0.14594747126102448,3.0131046772003174
1741112986.4153922,-35.3610128,149.157215,687.17,-0.3734548091888428,0.14594747126102448,3.0131046772003174
1741112986.5156288,-35.3610128,149.157215,687.17,-0.3734548091888428,0.14594747126102448,3.0131046772003174
1741112986.615744,-35.3610613,149.1572246,687.91,-0.20494453608989716,0.08081204444169998,2.994781970977783
1741112986.715849,-35.3610613,149.1572246,687.91,-0.20494453608989716,0.08081204444169998,2.994781970977783
1741112986.8159378,-35.3611124,149.1572352,688.3,-0.013956403359770775,-0.000532965234015137,2.9778425693511963
1741112986.9160151,-35.3611124,149.1572352,688.3,-0.013956403359770775,-0.000532965234015137,2.9778425693511963
1741112987.0161357,-35.3611124,149.1572352,688.3,-0.013956403359770775,-0.000532965234015137,2.9778425693511963
1741112987.116242,-35.3611584,149.1572448,688.24,0.14909981191158295,-0.07065005600452423,2.966176986694336
1741112987.216353,-35.3611584,149.1572448,688.24,0.14909981191158295,-0.07065005600452423,2.966176986694336
1741112987.3164449,-35.3612074,149.1572548,687.77,0.27967941761016846,-0.12612780928611755,2.9685657024383545
1741112987.4165285,-35.3612074,149.1572548,687.77,0.27967941761016846,-0.12612780928611755,2.9685657024383545
1741112987.5166218,-35.3612074,149.1572548,687.77,0.27967941761016846,-0.12612780928611755,2.9685657024383545
1741112987.6167448,-35.3612522,149.1572632,687.07,0.3519458472728729,-0.15151183307170868,2.99127197265625
1741112987.716886,-35.3612522,149.1572632,687.07,0.3519458472728729,-0.15151183307170868,2.99127197265625
1741112987.8169763,-35.361301,149.1572706,686.18,0.3841235339641571,-0.14692412316799164,3.0370118618011475
1741112987.9170682,-35.361301,149.1572706,686.18,0.3841235339641571,-0.14692412316799164,3.0370118618011475
1741112988.0171883,-35.361301,149.1572706,686.18,0.3841235339641571,-0.14692412316799164,3.0370118618011475
1741112988.1173184,-35.3613468,149.157275,685.38,0.3804999589920044,-0.11661861091852188,3.091776132583618
1741112988.21743,-35.3613468,149.157275,685.38,0.3804999589920044,-0.11661861091852188,3.091776132583618
1741112988.3175538,-35.3613975,149.1572764,684.71,0.3496869206428528,-0.06794121861457825,-3.1293222904205322
1741112988.4176586,-35.3613975,149.1572764,684.71,0.3496869206428528,-0.06794121861457825,-3.1293222904205322
1741112988.5177867,-35.3613975,149.1572764,684.71,0.3496869206428528,-0.06794121861457825,-3.1293222904205322
1741112988.6178873,-35.361445,149.1572746,684.33,0.30222904682159424,-0.024106742814183235,-3.078573226928711
1741112988.7180414,-35.361445,149.1572746,684.33,0.30222904682159424,-0.024106742814183235,-3.078573226928711
1741112988.818158,-35.3614968,149.1572698,684.19,0.2361806184053421,0.007007000036537647,-3.0366051197052
1741112988.9182441,-35.3614968,149.1572698,684.19,0.2361806184053421,0.007007000036537647,-3.0366051197052
1741112989.0184808,-35.3614968,149.1572698,684.19,0.2361806184053421,0.007007000036537647,-3.0366051197052
1741112989.1186767,-35.3615445,149.1572633,684.21,0.16885429620742798,0.014497530646622181,-3.010097026824951
1741112989.2188346,-35.3615445,149.1572633,684.21,0.16885429620742798,0.014497530646622181,-3.010097026824951
1741112989.3189955,-35.3615961,149.157255,684.26,0.0983918085694313,0.0031771876383572817,-2.9913721084594727
1741112989.419218,-35.3615961,149.157255,684.26,0.0983918085694313,0.0031771876383572817,-2.9913721084594727
1741112989.519466,-35.3615961,149.157255,684.26,0.0983918085694313,0.0031771876383572817,-2.9913721084594727
1741112989.6196234,-35.3616436,149.1572467,684.26,0.04241668060421944,-0.01565651223063469,-2.980473518371582
1741112989.7198002,-35.3616436,149.1572467,684.26,0.04241668060421944,-0.01565651223063469,-2.980473518371582
1741112989.8199465,-35.3616949,149.1572372,684.15,-0.0049184453673660755,-0.03400571644306183,-2.9740686416625977
1741112989.9200602,-35.3616949,149.1572372,684.15,-0.0049184453673660755,-0.03400571644306183,-2.9740686416625977
1741112990.020325,-35.3616949,149.1572372,684.15,-0.0049184453673660755,-0.03400571644306183,-2.9740686416625977
1741112990.1204772,-35.3617423,149.1572283,683.96,-0.03683297708630562,-0.04184042289853096,-2.9725067615509033
1741112990.2206059,-35.3617423,149.1572283,683.96,-0.03683297708630562,-0.04184042289853096,-2.9725067615509033
1741112990.3207428,-35.3617939,149.1572186,683.73,-0.0605873242020607,-0.038143716752529144,-2.9748804569244385
1741112990.4208558,-35.3617939,149.1572186,683.73,-0.0605873242020607,-0.038143716752529144,-2.9748804569244385
1741112990.52098,-35.3617939,149.1572186,683.73,-0.0605873242020607,-0.038143716752529144,-2.9748804569244385
1741112990.6211045,-35.3618418,149.1572098,683.53,-0.07455794513225555,-0.026438714936375618,-2.9799275398254395
1741112990.7212317,-35.3618418,149.1572098,683.53,-0.07455794513225555,-0.026438714936375618,-2.9799275398254395
1741112990.821377,-35.361894,149.1572007,683.39,-0.08274661004543304,-0.01132238656282425,-2.9870400428771973
1741112990.9214976,-35.361894,149.1572007,683.39,-0.08274661004543304,-0.01132238656282425,-2.9870400428771973
1741112991.0217605,-35.361894,149.1572007,683.39,-0.08274661004543304,-0.01132238656282425,-2.9870400428771973
1741112991.1218913,-35.3619425,149.1571926,683.34,-0.08451221138238907,-0.0006244453834369779,-2.9938201904296875
1741112991.22214,-35.3619425,149.1571926,683.34,-0.08451221138238907,-0.0006244453834369779,-2.9938201904296875
1741112991.3222878,-35.3619951,149.1571842,683.35,-0.08108840882778168,0.004300032742321491,-3.000584363937378
1741112991.422425,-35.3619951,149.1571842,683.35,-0.08108840882778168,0.004300032742321491,-3.000584363937378
1741112991.5225573,-35.3619951,149.1571842,683.35,-0.08108840882778168,0.004300032742321491,-3.000584363937378
1741112991.622803,-35.3620437,149.1571768,683.38,-0.07441011816263199,0.0030871867202222347,-3.005936861038208
1741112991.7230701,-35.3620437,149.1571768,683.38,-0.07441011816263199,0.0030871867202222347,-3.005936861038208
1741112991.823196,-35.3620964,149.1571692,683.41,-0.06519000232219696,-0.0016702973516657948,-3.0107421875
1741112991.923321,-35.3620964,149.1571692,683.41,-0.06519000232219696,-0.0016702973516657948,-3.0107421875
1741112992.023563,-35.3620964,149.1571692,683.41,-0.06519000232219696,-0.0016702973516657948,-3.0107421875
1741112992.1237135,-35.3621452,149.1571624,683.4,-0.056402094662189484,-0.005982501897960901,-3.0144221782684326
1741112992.223849,-35.3621452,149.1571624,683.4,-0.056402094662189484,-0.005982501897960901,-3.0144221782684326
1741112992.323977,-35.362198,149.1571551,683.38,-0.04760212078690529,-0.007993344217538834,-3.017625331878662
