Time,Lat,Lon,Alt,Heading,Roll,Pitch,Yaw
1741631509.0722096,-35.3578612,149.1564323,683.88,191,-0.03353888541460037,-0.04542258009314537,-2.9439682960510254
1741631509.1723464,-35.3578612,149.1564323,683.88,191,-0.03353888541460037,-0.04542258009314537,-2.9439682960510254
1741631509.2725875,-35.3579127,149.1564205,683.64,191,-0.05835434049367905,-0.04218708351254463,-2.945690393447876
1741631509.3727345,-35.3579127,149.1564205,683.64,191,-0.05835434049367905,-0.04218708351254463,-2.945690393447876
1741631509.472879,-35.3579605,149.1564096,683.44,190,-0.07293982803821564,-0.030161483213305473,-2.95027494430542
1741631509.573086,-35.3579605,149.1564096,683.44,190,-0.07293982803821564,-0.030161483213305473,-2.95027494430542
1741631509.6733356,-35.3579605,149.1564096,683.44,190,-0.07293982803821564,-0.030161483213305473,-2.95027494430542
1741631509.7734787,-35.3580126,149.1563982,683.3,190,-0.08152145147323608,-0.014012908563017845,-2.9570629596710205
1741631509.8736813,-35.3580126,149.1563982,683.3,190,-0.08152145147323608,-0.014012908563017845,-2.9570629596710205
1741631509.9739356,-35.358061,149.156388,683.25,190,-0.08352973312139511,-0.002164671430364251,-2.9636292457580566
1741631510.0741816,-35.358061,149.156388,683.25,190,-0.08352973312139511,-0.002164671430364251,-2.9636292457580566
1741631510.1743479,-35.358061,149.156388,683.25,190,-0.08352973312139511,-0.002164671430364251,-2.9636292457580566
1741631510.2744818,-35.3581135,149.1563773,683.26,189,-0.08024828881025314,0.0036333140451461077,-2.9701008796691895
1741631510.374644,-35.3581135,149.1563773,683.26,189,-0.08024828881025314,0.0036333140451461077,-2.9701008796691895
1741631510.4749131,-35.3581621,149.1563678,683.3,189,-0.07365141808986664,0.0026411276776343584,-2.9751954078674316
1741631510.5750923,-35.3581621,149.1563678,683.3,189,-0.07365141808986664,0.0026411276776343584,-2.9751954078674316
1741631510.6752262,-35.3581621,149.1563678,683.3,189,-0.07365141808986664,0.0026411276776343584,-2.9751954078674316
1741631510.7754774,-35.3582147,149.1563578,683.34,189,-0.0647386908531189,-0.002320770639926195,-2.979816436767578
1741631510.8755577,-35.3582147,149.1563578,683.34,189,-0.0647386908531189,-0.002320770639926195,-2.979816436767578
1741631510.9756598,-35.3582633,149.1563488,683.35,189,-0.05617864802479744,-0.007050205487757921,-2.9832592010498047
1741631511.075787,-35.3582633,149.1563488,683.35,189,-0.05617864802479744,-0.007050205487757921,-2.9832592010498047
1741631511.176255,-35.3582633,149.1563488,683.35,189,-0.05617864802479744,-0.007050205487757921,-2.9832592010498047
1741631511.2765272,-35.358316,149.1563392,683.33,188,-0.04761412739753723,-0.009672064334154129,-2.9862594604492188
1741631511.3767178,-35.358316,149.1563392,683.33,188,-0.04761412739753723,-0.009672064334154129,-2.9862594604492188
1741631511.4769917,-35.3583647,149.1563304,683.3,188,-0.040856681764125824,-0.009018591605126858,-2.9885048866271973
1741631511.5771549,-35.3583647,149.1563304,683.3,188,-0.040856681764125824,-0.009018591605126858,-2.9885048866271973
1741631511.6776261,-35.3583647,149.1563304,683.3,188,-0.040856681764125824,-0.009018591605126858,-2.9885048866271973
1741631511.7779121,-35.3584176,149.156321,683.28,188,-0.03496510908007622,-0.005861752200871706,-2.9903171062469482
1741631511.878073,-35.3584176,149.156321,683.28,188,-0.03496510908007622,-0.005861752200871706,-2.9903171062469482
1741631511.9782674,-35.3584665,149.1563124,683.28,188,-0.030680688098073006,-0.002143452875316143,-2.991414785385132
1741631512.0784166,-35.3584665,149.1563124,683.28,188,-0.030680688098073006,-0.002143452875316143,-2.991414785385132
1741631512.178617,-35.3585196,149.1563031,683.3,188,-0.027050558477640152,0.0009140248293988407,-2.992133855819702
1741631512.2788541,-35.3585196,149.1563031,683.3,188,-0.027050558477640152,0.0009140248293988407,-2.992133855819702
1741631512.3790438,-35.3585196,149.1563031,683.3,188,-0.027050558477640152,0.0009140248293988407,-2.992133855819702
1741631512.4792092,-35.3585686,149.1562945,683.34,188,-0.024502161890268326,0.0019963067024946213,-2.992323875427246
1741631512.5793593,-35.3585686,149.1562945,683.34,188,-0.024502161890268326,0.0019963067024946213,-2.992323875427246
1741631512.6795948,-35.3586217,149.1562852,683.38,188,-0.022455986589193344,0.001497462042607367,-2.992276668548584
1741631512.7798064,-35.3586217,149.1562852,683.38,188,-0.022455986589193344,0.001497462042607367,-2.992276668548584
1741631512.8800204,-35.3586217,149.1562852,683.38,188,-0.022455986589193344,0.001497462042607367,-2.992276668548584
1741631512.98018,-35.3586707,149.1562766,683.41,188,-0.02123115211725235,0.00036156069836579263,-2.9920010566711426
1741631513.080358,-35.3586707,149.1562766,683.41,188,-0.02123115211725235,0.00036156069836579263,-2.9920010566711426
1741631513.1806557,-35.3587238,149.1562673,683.44,188,-0.020490694791078568,-0.0008171001682057977,-2.991624116897583
1741631513.2808924,-35.3587238,149.1562673,683.44,188,-0.020490694791078568,-0.0008171001682057977,-2.991624116897583
1741631513.381147,-35.3587238,149.1562673,683.44,188,-0.020490694791078568,-0.0008171001682057977,-2.991624116897583
1741631513.4812922,-35.3587729,149.1562587,683.47,188,-0.02025391161441803,-0.0014639095170423388,-2.991292715072632
1741631513.5814097,-35.3587729,149.1562587,683.47,188,-0.02025391161441803,-0.0014639095170423388,-2.991292715072632
1741631513.681541,-35.358826,149.1562493,683.49,188,-0.020526042208075523,-0.001386629301123321,-2.990791082382202
1741631513.781669,-35.358826,149.1562493,683.49,188,-0.020526042208075523,-0.001386629301123321,-2.990791082382202
1741631513.8818126,-35.358826,149.1562493,683.49,188,-0.020526042208075523,-0.001386629301123321,-2.990791082382202
1741631513.981955,-35.3588751,149.1562406,683.51,188,-0.021019279956817627,-0.0006531470571644604,-2.990314483642578
