Time,Lat,Lon,Alt,Heading,Roll,Pitch,Yaw
1742741507.051155,-35.3637591,149.1726875,683.86,6,0.00020466287969611585,-0.0581815242767334,0.11913290619850159
1742741507.1512852,-35.3637052,149.1726951,683.87,6,0.013282891362905502,-0.05688616260886192,0.1189303770661354
1742741507.2514489,-35.3637052,149.1726951,683.87,6,0.013282891362905502,-0.05688616260886192,0.1189303770661354
1742741507.3516228,-35.363655,149.1727023,683.87,6,0.025631407275795937,-0.059940632432699203,0.1189381405711174
1742741507.4517472,-35.363655,149.1727023,683.87,6,0.025631407275795937,-0.059940632432699203,0.1189381405711174
1742741507.551892,-35.363655,149.1727023,683.87,6,0.025631407275795937,-0.059940632432699203,0.1189381405711174
1742741507.6520228,-35.3636004,149.1727103,683.85,6,0.03834250196814537,-0.06136377528309822,0.11976709961891174
1742741507.752207,-35.3636004,149.1727103,683.85,6,0.03834250196814537,-0.06136377528309822,0.11976709961891174
1742741507.8523653,-35.3635498,149.1727179,683.84,6,0.04507175832986832,-0.05701038986444473,0.12058115750551224
1742741507.95253,-35.3635498,149.1727179,683.84,6,0.04507175832986832,-0.05701038986444473,0.12058115750551224
1742741508.0526853,-35.3634955,149.1727263,683.87,6,0.053706780076026917,-0.052796054631471634,0.1246173232793808
1742741508.1528232,-35.3634955,149.1727263,683.87,7,0.053706780076026917,-0.052796054631471634,0.1246173232793808
1742741508.2530665,-35.3634955,149.1727263,683.87,7,0.053706780076026917,-0.052796054631471634,0.1246173232793808
1742741508.3532326,-35.3634456,149.1727342,683.9,7,0.05997795611619949,-0.05853259563446045,0.1282072812318802
1742741508.453499,-35.3634456,149.1727342,683.9,7,0.05997795611619949,-0.05853259563446045,0.1282072812318802
1742741508.5537596,-35.3634456,149.1727342,683.9,7,0.05997795611619949,-0.05853259563446045,0.1282072812318802
1742741508.6539114,-35.3633917,149.1727431,683.89,7,0.06368155032396317,-0.06172624230384827,0.13321378827095032
1742741508.7540631,-35.3633917,149.1727431,683.89,7,0.06368155032396317,-0.06172624230384827,0.13321378827095032
1742741508.8542464,-35.3633419,149.1727517,683.88,7,0.06608311831951141,-0.05737699568271637,0.1378977745771408
